text,slot,intent,intent_id
please include danni bassan in my perfect concentration,O O B-artist I-artist O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
add artist rob dougan to electronow,O B-music_item B-artist I-artist O B-playlist,AddToPlaylist,5
add igor talkow to my women of k-pop list,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add the artist p d q bach to the te quiero playlist,O O B-music_item B-artist I-artist I-artist I-artist O O B-playlist I-playlist O,AddToPlaylist,5
add michael balzary to mujeres y hombres y fiesta,O B-artist I-artist O B-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
can you add a tune to my jazzy romance playlist,O O O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add xiang xiang album to my madden nfl 16,O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist I-playlist,AddToPlaylist,5
add the tune by cassie ventura to my genre bender playlist,O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add deus deceptor to dance workout,O B-entity_name I-entity_name O B-playlist I-playlist,AddToPlaylist,5
can you put this tune onto latin dance cardio,O O O O B-music_item O B-playlist I-playlist I-playlist,AddToPlaylist,5
put beside you in my spotify orchestra cello playlist,O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add what if we were real to my ultimate 80s playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add this album to my hot house playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add appreciation day to my folksy love,O B-entity_name I-entity_name O B-playlist I-playlist I-playlist,AddToPlaylist,5
i would like you to add now the hits of winter 2008 onto my ntc studio sounds playlist,O O O O O O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add butterfly house to nu metal,O B-entity_name I-entity_name O B-playlist I-playlist,AddToPlaylist,5
the ultimate 90s needs avant que l¡¯ombre ¨¤ bercy in it,O B-playlist I-playlist O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O O,AddToPlaylist,5
add my album to this is al green,O B-playlist_owner B-music_item O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
put once bitten twice bitten into the pulse of americana,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add doing all right to string theory,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist,AddToPlaylist,5
add a tune by louis wolfe gilbert to my cleaning playlist,O O B-music_item O B-artist I-artist I-artist O B-playlist_owner B-playlist O,AddToPlaylist,5
can you add danny carey to my masters of metal playlist,O O O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add morten harket to this is puccini,O B-artist I-artist O B-playlist I-playlist I-playlist,AddToPlaylist,5
add paper doll to the power walk playlist,O B-entity_name I-entity_name O O B-playlist I-playlist O,AddToPlaylist,5
add track by fleetwood mac to lakeisha s playlist todo novedades,O B-music_item O O O O B-playlist_owner I-playlist_owner O B-playlist I-playlist,AddToPlaylist,5
add roots of the outsiders to blues roots,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist,AddToPlaylist,5
i d like to add this album to funtime,O O O O O O B-music_item O B-playlist,AddToPlaylist,5
can you put this tune onto erin s house afterwork playlist,O O O O B-music_item O B-playlist_owner I-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add this track to my zen focus playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add the tune to my women of latin music playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add fuzzy logic to latin dinner,O B-entity_name I-entity_name O B-playlist I-playlist,AddToPlaylist,5
add this song by chieko ochi to the drum & breaks playlist,O O B-music_item O B-artist I-artist O O B-playlist I-playlist I-playlist O,AddToPlaylist,5
add 100% te ljubam to the hit remix playlist,O B-entity_name I-entity_name I-entity_name O O B-playlist I-playlist O,AddToPlaylist,5
i want to add an album to noreen s endorphin rush playlist,O O O O O B-music_item O B-playlist_owner I-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add the album to the fantas¨ªa playlist,O O B-music_item O O B-playlist O,AddToPlaylist,5
add the big mama thornton song to cassie s punk rock workout playlist,O O B-artist I-artist I-artist B-music_item O B-playlist_owner I-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
put this tune onto my party through the decades playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add ilse delange to my journey playlist,O B-artist I-artist O B-playlist_owner B-playlist O,AddToPlaylist,5
add tune to composer weekly pauline oliveros playlist,O B-music_item O B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
please add this track to my weekend list,O O O B-music_item O B-playlist_owner B-playlist O,AddToPlaylist,5
add tune to bedroom jams,O B-music_item O B-playlist I-playlist,AddToPlaylist,5
add this artist to fifa 17 soundtrack,O O B-music_item O B-playlist I-playlist I-playlist,AddToPlaylist,5
add the field album to my romantic evening album,O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist B-music_item,AddToPlaylist,5
add the frank beard song to the soft pop hits playlist,O O B-artist I-artist B-music_item O O B-playlist I-playlist I-playlist O,AddToPlaylist,5
add a tune to my playlist guest list polygon,O O B-music_item O B-playlist_owner O B-playlist I-playlist I-playlist,AddToPlaylist,5
add gareth gates to my autumn playlist,O B-artist I-artist O B-playlist_owner B-playlist O,AddToPlaylist,5
add the artist to the nuclear blast novelties playlist,O O B-music_item O O B-playlist I-playlist I-playlist O,AddToPlaylist,5
add the album the martin garrix show to my playlist,O O B-music_item B-playlist I-playlist I-playlist I-playlist O B-playlist_owner O,AddToPlaylist,5
add dear hearts and gentle people to he tokyo rising playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O O B-playlist I-playlist O,AddToPlaylist,5
add zos kia cultus to the this is philip glass playlist,O B-entity_name I-entity_name I-entity_name O O B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add jovanotti to punk espa?ol,O B-artist O B-playlist I-playlist,AddToPlaylist,5
put the song playing on laverne s rapcaviar playlist,O O B-music_item O O B-playlist_owner I-playlist_owner B-playlist O,AddToPlaylist,5
add jacob hoggard to my get going playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add wes scantlin song to my autumn,O B-artist I-artist B-music_item O B-playlist_owner B-playlist,AddToPlaylist,5
would you put hammer onto the lunch playlist,O O O B-entity_name O O B-playlist O,AddToPlaylist,5
add this album to my party with friends,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist,AddToPlaylist,5
i need another tune in my legendary guitar solos playlist,O O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add sheila e to my i love my neo soul playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add ramble on to halloween teens,O B-entity_name I-entity_name O B-playlist I-playlist,AddToPlaylist,5
add exorcising ghosts to joy s thrash attack playlist,O B-entity_name I-entity_name O B-playlist_owner I-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add the album to my sleep playlist,O O B-music_item O B-playlist_owner B-playlist O,AddToPlaylist,5
add dj clay to my canciones del recuerdo,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist,AddToPlaylist,5
add grim skunk to duetos,O B-entity_name I-entity_name O B-playlist,AddToPlaylist,5
add this tune to my party ?fiesta,O O B-music_item O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
add 157 riverside avenue to leticia s animal humor playlist,O B-entity_name I-entity_name I-entity_name O B-playlist_owner I-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add por tu maldito amor to my orgullo gay,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
add this track to alternative route,O O B-music_item O B-playlist I-playlist,AddToPlaylist,5
add this tune to my it s a southern thing playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add artist to latin pop hits,O B-music_item O B-playlist I-playlist I-playlist,AddToPlaylist,5
add artist to playlist epic gaming,O B-music_item O O B-playlist I-playlist,AddToPlaylist,5
add baby lemonade to poetry in their own voices,O B-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add this artist to my pop punk s not dead,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add zamiast burzy to phunkadelic,O B-entity_name I-entity_name O B-playlist,AddToPlaylist,5
add madchild to electro latino,O B-artist O B-playlist I-playlist,AddToPlaylist,5
add an abrar ul haq track to my playlist soul lounge,O O B-artist I-artist I-artist B-music_item O B-playlist_owner O B-playlist I-playlist,AddToPlaylist,5
put slimm cutta calhoun on my songs to sing in the car playlist,O B-artist I-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add joe hickerson to my jazz ¨C classical crossings,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add my belgian rose to my evening list,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist O,AddToPlaylist,5
add zion golan to my signed xoxo playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
incorporate ayumi hamasaki arena tour 2009 a next level into my m¨²sica libre playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add died to the todo latino playlist,O B-entity_name O O B-playlist I-playlist O,AddToPlaylist,5
add this track to the 70s smash hits playlist,O O B-music_item O O B-playlist I-playlist I-playlist O,AddToPlaylist,5
add daniel zueras to lush vibes,O B-artist I-artist O B-playlist I-playlist,AddToPlaylist,5
add an album to the d¨ªas de fr¨ªo playlist,O O B-music_item O O B-playlist I-playlist I-playlist O,AddToPlaylist,5
add licorice mckechnie to just dance by aftercluv,O B-artist I-artist O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add an album to playlist emily dickinson,O O B-music_item O O B-playlist I-playlist,AddToPlaylist,5
add tapper zukie to the all out 00s playlist,O B-artist I-artist O O B-playlist I-playlist I-playlist O,AddToPlaylist,5
add album to acoustic spring,O B-music_item O B-playlist I-playlist,AddToPlaylist,5
i want a song by john schlitt in the bajo las estrellas playlist,O O O B-music_item O B-artist I-artist O O B-playlist I-playlist I-playlist O,AddToPlaylist,5
add the crowd to corinne s acoustic soul playlist,O B-artist I-artist O B-playlist_owner I-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add the tune to bandas sonoras,O O B-music_item O B-playlist I-playlist,AddToPlaylist,5
add priscilla to my playlist classical dance music ballet & beyond,O B-artist O B-playlist_owner O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add album to princesas indie,O B-music_item O B-playlist I-playlist,AddToPlaylist,5
i want to add the war is not over to geraldine s pop punk powerhouses playlist,O O O O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner I-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
marcia carolus rex should get added to my women of sxsw playlist,B-entity_name I-entity_name I-entity_name O O O O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add dickey betts to my throwback thursday playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
please add this artist to my zen focus playlist,O O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add this track to my playlist named trabajo relax,O O B-music_item O B-playlist_owner O O B-playlist I-playlist,AddToPlaylist,5
put lullaby of birdland onto fusion fest,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist,AddToPlaylist,5
add this artist to the playlist called fusion fest,O O B-music_item O O O O B-playlist I-playlist,AddToPlaylist,5
add this song to the top 100 indie tracks on spotify playlist,O O B-music_item O O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
please add liberty forever to the road trip playlist,O O B-entity_name I-entity_name O O B-playlist I-playlist O,AddToPlaylist,5
